"id","price","room_type"
35532648,NA,"Private room"
691255512367890176,NA,"Private room"
31176669,NA,"Private room"
21829006,NA,"Private room"
724518292928075904,186,"Entire home/apt"
35128367,NA,"Entire home/apt"
43785672,NA,"Entire home/apt"
31214157,NA,"Private room"
691766758060211456,NA,"Entire home/apt"
33654747,207,"Entire home/apt"
23451337,121,"Entire home/apt"
21714930,NA,"Entire home/apt"
32476606,NA,"Private room"
1010177895772776064,153,"Private room"
32524152,NA,"Private room"
43745701,NA,"Entire home/apt"
21788734,NA,"Private room"
32595900,NA,"Private room"
858782177517024896,164,"Entire home/apt"
21783251,205,"Private room"
32663836,NA,"Private room"
570797,175,"Private room"
32669067,NA,"Entire home/apt"
689641804571353728,NA,"Private room"
32743677,NA,"Entire home/apt"
50899124,120,"Entire home/apt"
23230395,NA,"Entire home/apt"
1084328,NA,"Entire home/apt"
2284484,NA,"Entire home/apt"
3114929,NA,"Entire home/apt"
3929669,NA,"Entire home/apt"
1276760,NA,"Entire home/apt"
30819919,NA,"Private room"
32900964,NA,"Entire home/apt"
50778696,170,"Entire home/apt"
32822073,NA,"Private room"
4802648,NA,"Entire home/apt"
690040292718280448,NA,"Entire home/apt"
30940831,NA,"Private room"
33190224,NA,"Entire home/apt"
30958980,NA,"Private room"
35532063,NA,"Private room"
35773173,NA,"Entire home/apt"
33560707,NA,"Entire home/apt"
35771989,NA,"Private room"
34542878,NA,"Private room"
35532310,NA,"Private room"
1110912045715122688,195,"Private room"
31166982,NA,"Private room"
570116660574405632,421,"Entire home/apt"
33849970,NA,"Private room"
33833257,NA,"Private room"
51071045,NA,"Private room"
912119017271777024,470,"Entire home/apt"
9282987,NA,"Entire home/apt"
45481851,89,"Private room"
47737131,120,"Entire home/apt"
810599053504389632,173,"Private room"
45277537,190,"Entire home/apt"
51079553,NA,"Private room"
12702291,160,"Entire home/apt"
31474126,NA,"Private room"
35812955,NA,"Entire home/apt"
33928971,NA,"Entire home/apt"
33835470,NA,"Private room"
35768266,NA,"Private room"
568511583610564864,420,"Entire home/apt"
51125239,NA,"Entire home/apt"
46708413,NA,"Entire home/apt"
861625396155486336,214,"Private room"
33854066,NA,"Private room"
966708656281258240,169,"Private room"
2856770,315,"Entire home/apt"
33608420,NA,"Entire home/apt"
31290728,NA,"Entire home/apt"
31286946,NA,"Private room"
35195180,NA,"Private room"
33726859,NA,"Private room"
572328741163521344,415,"Entire home/apt"
31620173,NA,"Entire home/apt"
31626662,NA,"Private room"
33956049,NA,"Private room"
30229561,NA,"Private room"
30227054,NA,"Entire home/apt"
771313186883528192,240,"Entire home/apt"
34017530,NA,"Private room"
30249168,NA,"Entire home/apt"
30252158,NA,"Private room"
31707961,NA,"Private room"
18025228,85,"Private room"
49052902,NA,"Private room"
30325586,NA,"Private room"
1183504544033068544,516,"Entire home/apt"
1183505688916956672,406,"Entire home/apt"
1164313888143890688,1312,"Entire home/apt"
1219577058674655488,184,"Entire home/apt"
31716191,NA,"Private room"
30292232,NA,"Entire home/apt"
2645558,195,"Entire home/apt"
968090367625068160,215,"Entire home/apt"
879575087369763328,600,"Entire home/apt"
35580335,NA,"Entire home/apt"
30314761,NA,"Private room"
1104924591396866048,424,"Entire home/apt"
34023558,NA,"Entire home/apt"
18706893,170,"Entire home/apt"
30388079,NA,"Entire home/apt"
31990505,NA,"Entire home/apt"
34096002,NA,"Private room"
34897396,NA,"Private room"
649423203553367680,99,"Entire home/apt"
43957282,NA,"Entire home/apt"
5521689,300,"Entire home/apt"
1173988629203386880,139,"Private room"
1146755569241845248,587,"Hotel room"
37351667,NA,"Entire home/apt"
41862437,NA,"Private room"
41880997,NA,"Private room"
41915323,NA,"Entire home/apt"
37455273,NA,"Private room"
43298227,NA,"Entire home/apt"
40725145,NA,"Private room"
39480960,NA,"Private room"
42879079,NA,"Private room"
41425572,2690,"Private room"
42890474,NA,"Entire home/apt"
42916276,NA,"Shared room"
41425597,1629,"Private room"
45398984,120,"Entire home/apt"
43355067,NA,"Entire home/apt"
1109729984151122944,80,"Private room"
53094362,180,"Private room"
48416088,175,"Entire home/apt"
46382691,250,"Entire home/apt"
37702257,NA,"Private room"
978674955187450240,2250,"Entire home/apt"
44010527,NA,"Entire home/apt"
39625452,NA,"Private room"
42033943,NA,"Private room"
50266054,150,"Private room"
40872251,NA,"Private room"
53940796,NA,"Entire home/apt"
39751479,NA,"Entire home/apt"
42978999,NA,"Private room"
39868919,NA,"Private room"
663185874925783680,100,"Private room"
42989102,NA,"Entire home/apt"
1207185174397173760,261,"Private room"
16273510,165,"Entire home/apt"
40901664,NA,"Entire home/apt"
36107833,NA,"Entire home/apt"
42996746,NA,"Private room"
813700748758406912,636,"Entire home/apt"
36117267,NA,"Entire home/apt"
53329617,NA,"Private room"
49053064,NA,"Private room"
34862591,NA,"Private room"
31879887,NA,"Entire home/apt"
35380023,NA,"Entire home/apt"
47448046,110,"Entire home/apt"
31905458,NA,"Private room"
797894095534905728,886,"Entire home/apt"
1164705795990206464,707,"Entire home/apt"
54242006,146,"Entire home/apt"
52801190,160,"Entire home/apt"
41425624,1340,"Private room"
30437094,NA,"Entire home/apt"
46799074,NA,"Private room"
42795401,NA,"Private room"
1151545684873519744,734,"Hotel room"
39364371,NA,"Entire home/apt"
41999901,NA,"Private room"
39385381,NA,"Private room"
29495933,365,"Entire home/apt"
37503226,NA,"Entire home/apt"
51046606,NA,"Private room"
42800812,NA,"Private room"
40754270,NA,"Entire home/apt"
30441489,179,"Entire home/apt"
53505044,374,"Entire home/apt"
50000106,285,"Entire home/apt"
1200000692965633280,328,"Entire home/apt"
40890824,NA,"Entire home/apt"
904259895461635200,178,"Entire home/apt"
49474557,175,"Entire home/apt"
49377769,NA,"Entire home/apt"
621890434851995648,NA,"Entire home/apt"
694129190158513920,NA,"Entire home/apt"
35876828,NA,"Private room"
42120317,NA,"Private room"
39861566,NA,"Private room"
824780355637263360,110,"Entire home/apt"
36517175,NA,"Entire home/apt"
842923312130748672,180,"Private room"
36562461,NA,"Private room"
49225747,NA,"Entire home/apt"
53831146,125,"Entire home/apt"
36152335,NA,"Entire home/apt"
1049940767703198848,350,"Entire home/apt"
40943610,NA,"Private room"
40105828,NA,"Private room"
43033010,NA,"Private room"
51271065,NA,"Private room"
40949156,NA,"Private room"
40962319,NA,"Entire home/apt"
32347622,354,"Entire home/apt"
46923174,NA,"Entire home/apt"
36286545,NA,"Private room"
48316241,273,"Private room"
897898502325432704,NA,"Entire home/apt"
505315,NA,"Private room"
51271143,NA,"Entire home/apt"
43414704,NA,"Entire home/apt"
45277434,130,"Entire home/apt"
40178248,NA,"Private room"
5695055,117,"Entire home/apt"
622355656173465600,NA,"Hotel room"
36394726,NA,"Private room"
38205589,NA,"Private room"
40966272,NA,"Private room"
36417250,NA,"Entire home/apt"
833546667597076096,90,"Private room"
36471896,NA,"Private room"
41048914,NA,"Entire home/apt"
1183510423700947712,568,"Entire home/apt"
13445057,140,"Entire home/apt"
48103930,105,"Entire home/apt"
48233657,235,"Entire home/apt"
36562511,NA,"Private room"
36562485,NA,"Private room"
8088779,251,"Private room"
20692563,1250,"Entire home/apt"
40307183,NA,"Private room"
40343900,NA,"Entire home/apt"
38460129,NA,"Private room"
790681115900703488,500,"Entire home/apt"
38464389,NA,"Entire home/apt"
49099507,300,"Entire home/apt"
40491370,NA,"Private room"
42540705,NA,"Private room"
6799814,246,"Private room"
38826956,NA,"Private room"
43149336,NA,"Entire home/apt"
36946192,NA,"Private room"
53212819,220,"Entire home/apt"
37002006,NA,"Entire home/apt"
41502557,NA,"Entire home/apt"
37006731,NA,"Entire home/apt"
37020763,NA,"Private room"
40598720,NA,"Private room"
590543805794852864,328,"Entire home/apt"
42657328,NA,"Private room"
38977877,NA,"Private room"
42648198,NA,"Private room"
1188448183214627328,392,"Entire home/apt"
28667823,98,"Private room"
46415505,450,"Entire home/apt"
679558822608911744,439,"Entire home/apt"
47078812,NA,"Entire home/apt"
51504398,NA,"Entire home/apt"
976936772563493120,225,"Private room"
49548424,NA,"Entire home/apt"
49550643,NA,"Private room"
1016173712181326720,411,"Entire home/apt"
44533446,NA,"Private room"
51689558,NA,"Entire home/apt"
51710285,NA,"Private room"
49570244,NA,"Private room"
44739479,NA,"Entire home/apt"
45483048,115,"Entire home/apt"
52169754,359,"Private room"
49590069,NA,"Private room"
47269867,NA,"Entire home/apt"
52912606,NA,"Private room"
927352093776346368,440,"Entire home/apt"
47294439,NA,"Entire home/apt"
49707129,NA,"Entire home/apt"
49709501,NA,"Entire home/apt"
51777608,NA,"Entire home/apt"
1.128123045688e+18,367,"Entire home/apt"
51780972,NA,"Shared room"
51802931,NA,"Private room"
45421986,NA,"Entire home/apt"
1183494848052103424,416,"Entire home/apt"
45503538,NA,"Entire home/apt"
1024051110082920960,170,"Entire home/apt"
963627843672912896,140,"Entire home/apt"
622853236242589056,NA,"Entire home/apt"
1130353143201767040,85,"Entire home/apt"
781353493483293568,555,"Entire home/apt"
22060065,NA,"Private room"
1045423353253422336,535,"Entire home/apt"
43072325,NA,"Entire home/apt"
38392995,NA,"Private room"
908013610996843264,195,"Entire home/apt"
640717537442605568,1196,"Entire home/apt"
38481108,NA,"Entire home/apt"
40368174,NA,"Private room"
38510238,NA,"Entire home/apt"
42137211,195,"Entire home/apt"
43097106,NA,"Entire home/apt"
40409517,NA,"Entire home/apt"
43069280,NA,"Private room"
9809911,185,"Entire home/apt"
36631549,NA,"Entire home/apt"
41213862,NA,"Entire home/apt"
41173094,NA,"Entire home/apt"
1357021,245,"Entire home/apt"
38551651,NA,"Entire home/apt"
839034010728630144,45,"Private room"
38626897,NA,"Entire home/apt"
1118031,125,"Private room"
43117248,NA,"Entire home/apt"
623514517668546176,374,"Entire home/apt"
41383774,NA,"Entire home/apt"
38816761,NA,"Entire home/apt"
38794460,NA,"Private room"
46432776,1286,"Entire home/apt"
43148901,NA,"Entire home/apt"
695461609687642240,NA,"Private room"
49424017,NA,"Private room"
53348243,NA,"Entire home/apt"
1164479582203629568,671,"Entire home/apt"
53398099,NA,"Entire home/apt"
44996894,NA,"Entire home/apt"
47202211,NA,"Private room"
45091953,NA,"Entire home/apt"
49615424,NA,"Private room"
47730353,NA,"Entire home/apt"
23763873,NA,"Private room"
53025759,NA,"Entire home/apt"
45682803,NA,"Entire home/apt"
50089988,NA,"Private room"
21932460,NA,"Entire home/apt"
575167991874744320,196,"Entire home/apt"
927349386005876352,659,"Entire home/apt"
13130313,100,"Entire home/apt"
1143344291552560128,149,"Entire home/apt"
52304111,NA,"Entire home/apt"
53047762,NA,"Entire home/apt"
53476790,NA,"Entire home/apt"
45838885,NA,"Entire home/apt"
4365276,NA,"Entire home/apt"
52320950,NA,"Entire home/apt"
1135556506085545472,550,"Entire home/apt"
716359039183246464,672,"Entire home/apt"
739933686932667520,250,"Entire home/apt"
587685396835692288,NA,"Entire home/apt"
34998955,190,"Entire home/apt"
589892242131929856,NA,"Entire home/apt"
815948915620723456,NA,"Private room"
816198208667605504,NA,"Entire home/apt"
777430110215839232,NA,"Entire home/apt"
45277303,100,"Entire home/apt"
590493898611831936,NA,"Private room"
668701039156616448,NA,"Entire home/apt"
22078463,NA,"Entire home/apt"
22584507,NA,"Private room"
804598390996343296,NA,"Private room"
22079387,NA,"Entire home/apt"
816595455690343040,NA,"Private room"
594168710234003328,NA,"Entire home/apt"
624059578503166336,NA,"Entire home/apt"
813700326001228288,701,"Entire home/apt"
772198560326818304,52,"Private room"
942107749155144576,301,"Entire home/apt"
813699714183483904,546,"Entire home/apt"
699279373657213056,NA,"Entire home/apt"
699897545842467328,NA,"Entire home/apt"
787547046845187840,NA,"Entire home/apt"
700216864475658752,NA,"Private room"
628964595967920128,NA,"Entire home/apt"
1116114825500098432,290,"Entire home/apt"
54181198,NA,"Private room"
704999919538594688,NA,"Private room"
629515771520130560,NA,"Entire home/apt"
980619476220059136,741,"Entire home/apt"
780097544898278912,350,"Entire home/apt"
54240206,NA,"Entire home/apt"
1164621166184890112,1848,"Entire home/apt"
975282423991954560,235,"Entire home/apt"
39725627,317,"Entire home/apt"
709316319593373696,NA,"Entire home/apt"
54343089,NA,"Entire home/apt"
39860690,367,"Private room"
902939115237127680,189,"Entire home/apt"
23714854,NA,"Private room"
1762852,NA,"Private room"
1192249704100874496,402,"Entire home/apt"
5055033,NA,"Entire home/apt"
27827110,NA,"Private room"
793365218403814272,NA,"Shared room"
1183508790204861952,713,"Entire home/apt"
519453936157575168,NA,"Entire home/apt"
823313323356003968,NA,"Entire home/apt"
1131184574459872896,290,"Entire home/apt"
47536293,NA,"Private room"
51983887,NA,"Private room"
45547497,NA,"Private room"
47593392,NA,"Entire home/apt"
1113051250641981184,454,"Entire home/apt"
2214689,NA,"Private room"
793551771063195008,2900,"Entire home/apt"
52170287,NA,"Private room"
50032244,NA,"Entire home/apt"
1084553952578905984,1094,"Entire home/apt"
47734703,NA,"Entire home/apt"
1164388234184134400,1080,"Entire home/apt"
852216245968244480,178,"Entire home/apt"
4727731,NA,"Entire home/apt"
771918390264300544,2000,"Entire home/apt"
5102132,NA,"Private room"
45914075,NA,"Entire home/apt"
53088392,NA,"Entire home/apt"
47940178,NA,"Private room"
47956172,NA,"Entire home/apt"
47973089,NA,"Private room"
5363874,250,"Entire home/apt"
47977202,NA,"Private room"
45972845,NA,"Private room"
959360376980857216,2400,"Entire home/apt"
47985036,NA,"Private room"
2243321,NA,"Entire home/apt"
52363247,NA,"Entire home/apt"
989912074263222400,180,"Entire home/apt"
1126124228092081024,NA,"Private room"
46035129,NA,"Private room"
48100776,NA,"Entire home/apt"
47421830,200,"Entire home/apt"
48127084,NA,"Entire home/apt"
53523753,NA,"Entire home/apt"
584523514909500928,NA,"Entire home/apt"
30423106,98,"Private room"
976932497784891008,225,"Private room"
552836837466430336,NA,"Private room"
644229610092847232,NA,"Entire home/apt"
644960069324573824,NA,"Private room"
721568711488702976,NA,"Private room"
721646940933768064,NA,"Private room"
649188496353748736,NA,"Entire home/apt"
814665504437654784,NA,"Private room"
976938289851058560,225,"Private room"
651587873612601088,NA,"Entire home/apt"
651628141529414656,NA,"Entire home/apt"
651640728974046720,NA,"Entire home/apt"
651217453070717056,NA,"Private room"
766778023016290816,NA,"Private room"
655244206955404544,NA,"Private room"
1121908053293137408,50,"Private room"
726173901438378112,NA,"Private room"
650481967750264192,NA,"Entire home/apt"
726250246680613120,NA,"Entire home/apt"
726181783738779520,NA,"Private room"
655639829261307776,NA,"Entire home/apt"
655677192002375168,NA,"Entire home/apt"
45138735,125,"Entire home/apt"
769524991917527168,NA,"Entire home/apt"
49377278,390,"Entire home/apt"
1188448849958443008,423,"Entire home/apt"
771020423813768192,NA,"Entire home/apt"
23041312,NA,"Entire home/apt"
656397999425509632,NA,"Entire home/apt"
49377270,341,"Entire home/apt"
978939555511615616,175,"Entire home/apt"
6800277,156,"Private room"
1104430333575539840,191,"Entire home/apt"
638561936471394560,NA,"Entire home/apt"
684598459983753344,498,"Entire home/apt"
544733837026708736,NA,"Private room"
639991069697648640,NA,"Private room"
713646468225821056,NA,"Private room"
714528519763158400,NA,"Private room"
714528682440070400,NA,"Private room"
45547297,120,"Entire home/apt"
764777636779967616,NA,"Entire home/apt"
898934003622395392,NA,"Private room"
52417096,160,"Entire home/apt"
1146753963938449408,439,"Hotel room"
862112728668106880,192,"Entire home/apt"
39484704,160,"Entire home/apt"
727523095270280704,NA,"Entire home/apt"
41692454,74,"Private room"
729840512390164608,NA,"Private room"
729947657876634752,NA,"Private room"
51561670,120,"Entire home/apt"
813701095604735232,546,"Entire home/apt"
813700607153501056,636,"Entire home/apt"
731883298706769280,NA,"Entire home/apt"
731903556064617600,NA,"Entire home/apt"
658503812592195968,NA,"Entire home/apt"
570305497537981696,NA,"Entire home/apt"
656480577099546496,NA,"Private room"
